,participating_rxn_id,subsystem,enz_usage_flux_lipid
3457,r_0080No1,One carbon pool by folate,4.212100994452516e-08
3458,r_0764No1,Nicotinate and nicotinamide metabolism,0.0
3459,draw_prot_P53164,Enzyme usage,0.0
3460,r_1095No2,Pyrimidine metabolism,0.0
3461,draw_prot_P53167,Enzyme usage,0.0
3462,r_1095_REVNo2,Pyrimidine metabolism,0.0
3463,r_4159No1,N-glycan biosynthesis,0.0
3464,r_4159_REVNo1,N-glycan biosynthesis,0.0
3465,draw_prot_P53178,Enzyme usage,0.0
3466,draw_prot_P53184,Enzyme usage,0.0
3467,r_0781No1,Nicotinate and nicotinamide metabolism,0.0
3468,r_0235No1,Steroid biosynthesis,5.829997121342232e-10
3469,draw_prot_P53199,Enzyme usage,5.829997121342232e-10
3470,r_0234No1,Steroid biosynthesis,5.829997121342232e-10
3471,r_0784No1,Nicotinate and nicotinamide metabolism,4.05871048577264e-06
3472,draw_prot_P53204,Enzyme usage,4.05871048577264e-06
3473,r_0785No1,Nicotinate and nicotinamide metabolism,4.05871048577264e-06
3474,r_4249No1,Cysteine and methionine metabolism,-2.971943397828889e-36
3475,draw_prot_P53206,Enzyme usage,-2.971943397828889e-36
3476,r_4249_REVNo1,Cysteine and methionine metabolism,-2.971943397828889e-36
3477,r_4690No3,Fatty acid ester pathway,0.0
3478,r_4687No3,Fatty acid ester pathway,0.0
3479,r_4632No3,Fatty acid ester pathway,0.0
3480,draw_prot_P53208,Enzyme usage,0.0
3481,r_4632_REVNo3,Fatty acid ester pathway,0.0
3482,r_4649No1,Fatty acid ester pathway,0.0
3483,r_4693No3,Fatty acid ester pathway,0.0
3484,draw_prot_P53223,Enzyme usage,0.0
3485,r_4250_REVNo1,N-glycan biosynthesis,0.0
3486,r_4250No1,N-glycan biosynthesis,0.0
3487,r_1048_REVNo1,Pentose phosphate pathway,0.0
3488,draw_prot_P53228,Enzyme usage,0.0
3489,r_1048No1,Pentose phosphate pathway,0.0
3490,draw_prot_P53230,Enzyme usage,0.0
3491,r_4251No1,Glycerophospholipid metabolism,0.0
3492,r_4251_REVNo1,Glycerophospholipid metabolism,0.0
3493,r_0438No5,Oxidative phosphorylation,0.0
3494,draw_prot_P53239,Enzyme usage,0.0
3495,r_2590No1,Glycerophospholipid metabolism,0.0
3496,r_2613No1,Glycerophospholipid metabolism,0.0
3497,r_2598No1,Glycerophospholipid metabolism,0.0
3498,r_2606No1,Glycerophospholipid metabolism,0.0
3499,r_2602No1,Glycerophospholipid metabolism,0.0
3500,r_2591No1,Glycerophospholipid metabolism,0.0
3501,r_2614No1,Glycerophospholipid metabolism,0.0
3502,r_2609No1,Glycerophospholipid metabolism,0.0
3503,r_2599No1,Glycerophospholipid metabolism,0.0
3504,r_2594No1,Glycerophospholipid metabolism,0.0
3505,r_2584No1,Glycerophospholipid metabolism,0.0
3506,r_2607No1,Glycerophospholipid metabolism,0.0
3507,r_2587No1,Glycerophospholipid metabolism,0.0
3508,r_2592No1,Glycerophospholipid metabolism,0.0
3509,r_2610No1,Glycerophospholipid metabolism,0.0
3510,r_2615No1,Glycerophospholipid metabolism,0.0
3511,r_2619No1,Glycerophospholipid metabolism,0.0
3512,r_2596No1,Glycerophospholipid metabolism,0.0
3513,r_2600No1,Glycerophospholipid metabolism,0.0
3514,r_2617No1,Glycerophospholipid metabolism,0.0
3515,r_2595No1,Glycerophospholipid metabolism,0.0
3516,r_2585No1,Glycerophospholipid metabolism,0.0
3517,r_2618No1,Glycerophospholipid metabolism,0.0
3518,r_2608No1,Glycerophospholipid metabolism,0.0
3519,r_2589No1,Glycerophospholipid metabolism,0.0
3520,r_2603No1,Glycerophospholipid metabolism,0.0
3521,r_2612No1,Glycerophospholipid metabolism,0.0
3522,r_2593No1,Glycerophospholipid metabolism,0.0
3523,draw_prot_P53264,Enzyme usage,0.0
3524,r_2586No1,Glycerophospholipid metabolism,0.0
3525,r_2616No1,Glycerophospholipid metabolism,0.0
3526,r_2611No1,Glycerophospholipid metabolism,0.0
3527,r_2597No1,Glycerophospholipid metabolism,0.0
3528,r_2604No1,Glycerophospholipid metabolism,0.0
3529,r_2601No1,Glycerophospholipid metabolism,0.0
3530,r_2588No1,Glycerophospholipid metabolism,0.0
3531,r_2605No1,Glycerophospholipid metabolism,0.0
3532,draw_prot_P53296,Enzyme usage,0.0
3533,r_4687No1,Fatty acid ester pathway,0.0
3534,r_4632No1,Fatty acid ester pathway,0.0
3535,r_4690No1,Fatty acid ester pathway,0.0
3536,r_4693No1,Fatty acid ester pathway,0.0
3537,r_4632_REVNo1,Fatty acid ester pathway,0.0
3538,r_0158No1,Complex alcohol metabolism,0.0
3539,r_0160No1,Complex alcohol metabolism,0.0
3540,r_0161No1,Complex alcohol metabolism,0.0
3541,r_0162No1,Complex alcohol metabolism,0.0
3542,r_0159No1,Complex alcohol metabolism,0.0
3543,r_4234No1,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis,0.0
3544,r_4234_REVNo1,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis,0.0
3545,draw_prot_P53306,Enzyme usage,0.0
3546,r_1022No1,Citrate cycle (TCA cycle),0.0
3547,draw_prot_P53312,Enzyme usage,0.0
3548,r_0668No1,C5-branched dibasic acid metabolism,0.0
3549,r_0668_REVNo1,C5-branched dibasic acid metabolism,0.0
3550,r_0155No1,Cyclic nucleotide metabolism,0.0
3551,draw_prot_P53314,Enzyme usage,0.0
3552,r_0091No1,Pentose phosphate pathway,0.0
3553,draw_prot_P53315,Enzyme usage,0.0
3554,r_0532No1,Ubiquinone and other terpenoid-quinone biosynthesis,0.0
3555,draw_prot_P53318,Enzyme usage,0.0
3556,r_0963No1,Ubiquinone and other terpenoid-quinone biosynthesis,0.0
3557,r_0022No1,Ubiquinone and other terpenoid-quinone biosynthesis,0.0
3558,r_0985No1,Ubiquinone and other terpenoid-quinone biosynthesis,0.0
3559,r_0021No1,Ubiquinone and other terpenoid-quinone biosynthesis,0.0
3560,r_0889No1,Pentose phosphate pathway,0.0
3561,draw_prot_P53319,Enzyme usage,0.0
3562,draw_prot_P53332,Enzyme usage,0.0
3563,r_0841No1,Pantothenate and coa biosynthesis,0.0
3564,r_0198No3,Starch and sucrose metabolism,0.0
3565,draw_prot_P53341,Enzyme usage,0.0
3566,r_1022No1,Citrate cycle (TCA cycle),0.0
3567,draw_prot_P53598,Enzyme usage,0.0
3568,r_0668No1,C5-branched dibasic acid metabolism,0.0
3569,r_0668_REVNo1,C5-branched dibasic acid metabolism,0.0
3570,draw_prot_P53615,Enzyme usage,0.0
3571,r_1667No1,Nitrogen metabolism,0.0
3572,r_1667_REVNo1,Nitrogen metabolism,0.0
3573,r_2383No2,Glycerolipid metabolism,0.0
3574,r_2384No2,Glycerolipid metabolism,0.0
3575,r_2391No2,Glycerolipid metabolism,0.0
3576,r_2369No2,Glycerolipid metabolism,0.0
3577,r_2374No2,Glycerolipid metabolism,0.0
3578,r_2390No2,Glycerolipid metabolism,0.0
3579,r_2389No2,Glycerolipid metabolism,0.0
3580,r_2388No2,Glycerolipid metabolism,0.0
3581,r_2371No2,Glycerolipid metabolism,0.0
3582,r_2368No2,Glycerolipid metabolism,0.0
3583,r_2378No2,Glycerolipid metabolism,0.0
3584,r_0132No2,Steroid biosynthesis,0.0
3585,r_2382No2,Glycerolipid metabolism,0.0
3586,r_2376No2,Glycerolipid metabolism,0.0
3587,r_2392No2,Glycerolipid metabolism,0.0
3588,r_2373No2,Glycerolipid metabolism,0.0
3589,r_2370No2,Glycerolipid metabolism,0.0
3590,r_2377No2,Glycerolipid metabolism,0.0
3591,r_2399No2,Glycerolipid metabolism,0.0
3592,r_2381No2,Glycerolipid metabolism,0.0
3593,r_2372No2,Glycerolipid metabolism,0.0
3594,r_2375No2,Glycerolipid metabolism,0.0
3595,r_2398No2,Glycerolipid metabolism,0.0
3596,r_2379No2,Glycerolipid metabolism,0.0
3597,r_0127No2,Steroid biosynthesis,0.0
3598,r_2395No2,Glycerolipid metabolism,0.0
3599,r_2397No2,Glycerolipid metabolism,0.0
3600,r_2394No2,Glycerolipid metabolism,0.0
3601,r_2396No2,Glycerolipid metabolism,0.0
3602,r_0132_REVNo2,Steroid biosynthesis,0.0
3603,draw_prot_P53629,Enzyme usage,0.0
3604,r_2380No2,Glycerolipid metabolism,0.0
3605,r_2393No2,Glycerolipid metabolism,0.0
3606,r_2387No2,Glycerolipid metabolism,0.0
3607,r_2385No2,Glycerolipid metabolism,0.0
3608,r_2386No2,Glycerolipid metabolism,0.0
3609,r_0335_REVNo1,Biotin metabolism,0.0
3610,r_0335No1,Biotin metabolism,0.0
3611,draw_prot_P53630,Enzyme usage,0.0
3612,r_0767No3,Nicotinate and nicotinamide metabolism,0.0
3613,draw_prot_P53685,Enzyme usage,0.0
3614,r_0767No5,Nicotinate and nicotinamide metabolism,0.0
3615,draw_prot_P53686,Enzyme usage,0.0
3616,draw_prot_P53687,Enzyme usage,0.0
3617,r_0767No4,Nicotinate and nicotinamide metabolism,0.0
3618,r_0767No2,Nicotinate and nicotinamide metabolism,0.0
3619,draw_prot_P53688,Enzyme usage,0.0
3620,draw_prot_P53727,Enzyme usage,0.0
3621,r_2025No1,Vitamin b6 metabolism,0.0
3622,r_4316No1,N-glycan biosynthesis,0.0
3623,draw_prot_P53730,Enzyme usage,0.0
3624,r_4316_REVNo1,N-glycan biosynthesis,0.0
3625,r_4275No4,Porphyrin and chlorophyll metabolism,0.0
3626,r_4275_REVNo4,Porphyrin and chlorophyll metabolism,0.0
3627,draw_prot_P53746,Enzyme usage,0.0
3628,r_0370No4,Starch and sucrose metabolism,0.0
3629,draw_prot_P53753,Enzyme usage,0.0
3630,r_4211No2,Vitamin b6 metabolism,0.0
3631,draw_prot_P53823,Enzyme usage,0.0
3632,r_0475No2,"Alanine, aspartate and glutamate metabolism",0.0
3633,r_4211_REVNo2,Vitamin b6 metabolism,0.0
3634,r_4212_REVNo2,Vitamin b6 metabolism,0.0
3635,draw_prot_P53824,Enzyme usage,0.0
3636,r_4212No2,Vitamin b6 metabolism,0.0
3637,r_4315_REVNo1,Glyoxylate and dicarboxylate metabolism,0.0
3638,r_4315No1,Glyoxylate and dicarboxylate metabolism,0.0
3639,draw_prot_P53839,Enzyme usage,0.0
3640,r_0017No1,Folate biosynthesis,-1.4335531109472305e-07
3641,draw_prot_P53848,Enzyme usage,-1.4335531109472305e-07
3642,r_0351No1,Folate biosynthesis,-1.4335531109472305e-07
3643,r_0350No1,Folate biosynthesis,-1.4335531109472305e-07
3644,r_0347No1,Folate biosynthesis,-1.4335531109472305e-07
3645,r_0313No1,tRNA metabolism,-8.465573032332541e-08
3646,draw_prot_P53852,Enzyme usage,-8.465573032332541e-08
3647,r_4313_REVNo1,N-glycan biosynthesis,0.0
3648,r_4314No1,N-glycan biosynthesis,0.0
3649,r_4314_REVNo1,N-glycan biosynthesis,0.0
3650,draw_prot_P53868,Enzyme usage,0.0
3651,r_4313No1,N-glycan biosynthesis,0.0
3652,draw_prot_P53871,Enzyme usage,0.0
3653,r_4171No1,Glutathione metabolism,0.0
3654,r_0328No1,Purine metabolism,0.0
3655,r_0138No1,Purine metabolism,0.0
3656,r_0140No1,Purine metabolism,0.0
3657,draw_prot_P53909,Enzyme usage,0.0
3658,draw_prot_P53915,Enzyme usage,0.0
3659,r_0983No1,Nicotinate and nicotinamide metabolism,0.0
3660,r_4312No1,Histidine metabolism,0.0
3661,r_4312_REVNo1,Histidine metabolism,0.0
3662,draw_prot_P53934,Enzyme usage,0.0
3663,r_4311No1,N-glycan biosynthesis,0.0
3664,r_4310No1,N-glycan biosynthesis,0.0
3665,r_4311_REVNo1,N-glycan biosynthesis,0.0
3666,draw_prot_P53954,Enzyme usage,0.0
3667,r_4310_REVNo1,N-glycan biosynthesis,0.0
3668,r_4234No1,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis,0.0
3669,draw_prot_P53961,Enzyme usage,0.0
3670,r_4234_REVNo1,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis,0.0
3671,draw_prot_P53966,Enzyme usage,0.0
3672,r_0192No6,N-glycan biosynthesis,0.0
3673,draw_prot_P53982,Enzyme usage,0.0
3674,r_0661No1,Citrate cycle (TCA cycle),0.0
3675,r_0192No8,N-glycan biosynthesis,0.0
3676,draw_prot_P54070,Enzyme usage,0.0
3677,draw_prot_P54113,Enzyme usage,0.0
3678,r_0570No1,Purine metabolism,0.0
3679,r_0570_REVNo1,Purine metabolism,0.0
3680,r_0912No1,Purine metabolism,0.0
3681,r_0912_REVNo1,Purine metabolism,0.0
3682,r_0185No1,Phenylalanine metabolism,0.0
3683,r_4678_REVNo2,Fatty acid ester pathway,0.0
3684,draw_prot_P54114,Enzyme usage,0.0
3685,r_4678No2,Fatty acid ester pathway,0.0
3686,r_0172No2,Beta-alanine metabolism,0.0
3687,r_0173No1,Glycolysis / gluconeogenesis,5.771160380989925e-06
3688,draw_prot_P54115,Enzyme usage,5.771160380989925e-06
3689,r_0177No1,Tryptophan metabolism,5.771160380989925e-06
3690,draw_prot_P54781,Enzyme usage,0.0
3691,r_0233No1,Steroid biosynthesis,0.0
3692,draw_prot_P54783,Enzyme usage,0.0
3693,r_0319No1,Alternate carbon metabolism,0.0
3694,draw_prot_P54838,Enzyme usage,0.0
3695,r_0354No2,Glycerolipid metabolism,0.0
3696,r_0560No1,Terpenoid backbone biosynthesis,5.0234941725015576e-05
3697,draw_prot_P54839,Enzyme usage,5.0234941725015576e-05
3698,r_0559No1,Terpenoid backbone biosynthesis,5.0234941725015576e-05
3699,r_3306No1,Glycerolipid metabolism,0.0
3700,r_3307No1,Glycerolipid metabolism,0.0
3701,draw_prot_P54857,Enzyme usage,0.0
3702,r_3304No1,Glycerolipid metabolism,0.0
3703,r_3305No1,Glycerolipid metabolism,0.0
3704,r_0804No2,Purine metabolism,0.0
3705,draw_prot_P54861,Enzyme usage,0.0
3706,draw_prot_P54885,Enzyme usage,-2.449531871864727e-07
3707,r_0473No1,Arginine and proline metabolism,-2.449531871864727e-07
3708,draw_prot_P61829,Enzyme usage,-5.625178488467914e-06
3709,r_0226No1,Oxidative phosphorylation,-5.625178488467914e-06
3710,r_0226No2,Oxidative phosphorylation,-5.625178488467914e-06
3711,r_4234No1,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis,0.0
3712,r_4234_REVNo1,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis,0.0
3713,draw_prot_P62651,Enzyme usage,0.0
3714,draw_prot_P80210,Enzyme usage,-7.401442859331605e-07
3715,r_0153No1,Purine metabolism,-7.401442859331605e-07
3716,r_0252No1,Carnitine metabolism,0.0
3717,draw_prot_P80235,Enzyme usage,0.0
3718,draw_prot_P81449,Enzyme usage,-5.625178488467915e-07
3719,r_0226No1,Oxidative phosphorylation,-5.625178488467915e-07
3720,r_0226No2,Oxidative phosphorylation,-5.625178488467915e-07
3721,draw_prot_P81450,Enzyme usage,-5.625178488467916e-07
3722,r_0226No1,Oxidative phosphorylation,-5.625178488467916e-07
3723,r_0226No2,Oxidative phosphorylation,-5.625178488467916e-07
3724,r_0226No1,Oxidative phosphorylation,-5.625178488467914e-07
3725,draw_prot_P81451,Enzyme usage,-5.625178488467914e-07
3726,r_0226No2,Oxidative phosphorylation,-5.625178488467914e-07
3727,r_0491No1,Glycerophospholipid metabolism,5.799405035688776e-08
3728,draw_prot_Q00055,Enzyme usage,5.799405035688776e-08
3729,r_1021No2,Citrate cycle (TCA cycle),0.0
3730,draw_prot_Q00711,Enzyme usage,0.0
3731,r_1021_REVNo2,Citrate cycle (TCA cycle),0.0
3732,r_1051No2,Starch and sucrose metabolism,-1.6991515052728848e-07
3733,draw_prot_Q00764,Enzyme usage,-1.6991515052728848e-07
3734,r_0195No1,Starch and sucrose metabolism,-1.6991515052728848e-07
3735,r_1051No1,Starch and sucrose metabolism,-1.6991515052728848e-07
3736,r_0195No2,Starch and sucrose metabolism,-1.6991515052728848e-07
3737,r_4152No2,Porphyrin and chlorophyll metabolism,0.0
3738,r_4152_REVNo2,Porphyrin and chlorophyll metabolism,0.0
3739,draw_prot_Q00873,Enzyme usage,0.0
3740,draw_prot_Q00955,Enzyme usage,3.4144358746853833e-06
3741,r_0109No1,Fatty acid biosynthesis,3.4144358746853833e-06
3742,draw_prot_Q01217,Enzyme usage,-5.514427945809101e-06
3743,r_0759No1,Arginine biosynthesis,-5.514427945809101e-06
3744,r_0115No1,Arginine biosynthesis,-5.514427945809101e-06
3745,draw_prot_Q01519,Enzyme usage,-2.528858257636811e-06
3746,r_0438No1,Oxidative phosphorylation,-2.528858257636811e-06
3747,r_0112No1,Pyruvate metabolism,4.000696492114997e-36
3748,draw_prot_Q01574,Enzyme usage,4.000696492114997e-36
3749,r_0113No1,Pyruvate metabolism,4.000696492114997e-36
3750,r_4156No2,Dipeptidases,0.0
3751,r_4156_REVNo2,Dipeptidases,0.0
3752,draw_prot_Q01662,Enzyme usage,0.0
3753,r_0682No1,Arginine and proline metabolism,7.362126513906071e-08
3754,r_0217No1,"Alanine, aspartate and glutamate metabolism",7.362126513906071e-08
3755,draw_prot_Q01802,Enzyme usage,7.362126513906071e-08
3756,draw_prot_Q01896,Enzyme usage,0.0
3757,r_4224No2,"Transport [c, e]",0.0
3758,r_4160_REVNo1,Purine metabolism,0.0
3759,r_4160No1,Purine metabolism,0.0
3760,draw_prot_Q01976,Enzyme usage,0.0
3761,r_0731No1,One carbon pool by folate,0.0
3762,draw_prot_Q02046,Enzyme usage,0.0
3763,r_0154No1,Sulfur metabolism,-1.7204606125762864e-06
3764,draw_prot_Q02196,Enzyme usage,-1.7204606125762864e-06
3765,r_2272No1,Fatty acid degradation,2.189095666719573e-22
3766,r_2264No1,Fatty acid degradation,2.189095666719573e-22
3767,r_2255No1,Fatty acid degradation,2.189095666719573e-22
3768,r_2261No1,Fatty acid degradation,2.189095666719573e-22
3769,r_2280No1,Fatty acid degradation,2.189095666719573e-22
3770,r_2265No1,Fatty acid degradation,2.189095666719573e-22
3771,r_2273No1,Fatty acid degradation,2.189095666719573e-22
3772,r_2256No1,Fatty acid degradation,2.189095666719573e-22
3773,r_0057No1,Fatty acid degradation,2.189095666719573e-22
3774,r_2269No1,Fatty acid degradation,2.189095666719573e-22
3775,r_2281No1,Fatty acid degradation,2.189095666719573e-22
3776,r_2250No1,Fatty acid degradation,2.189095666719573e-22
3777,r_2268No1,Fatty acid degradation,2.189095666719573e-22
3778,r_2266No1,Fatty acid degradation,2.189095666719573e-22
3779,r_2257No1,Fatty acid degradation,2.189095666719573e-22
3780,r_2248No1,Fatty acid degradation,2.189095666719573e-22
3781,r_2274No1,Fatty acid degradation,2.189095666719573e-22
3782,r_2276No1,Fatty acid degradation,2.189095666719573e-22
3783,r_2262No1,Fatty acid degradation,2.189095666719573e-22
3784,r_2282No1,Fatty acid degradation,2.189095666719573e-22
3785,r_2253No1,Fatty acid degradation,2.189095666719573e-22
3786,r_2277No1,Fatty acid degradation,2.189095666719573e-22
3787,r_2267No1,Fatty acid degradation,2.189095666719573e-22
3788,r_2258No1,Fatty acid degradation,2.189095666719573e-22
3789,r_2271No1,Fatty acid degradation,2.189095666719573e-22
3790,r_2249No1,Fatty acid degradation,2.189095666719573e-22
3791,r_2275No1,Fatty acid degradation,2.189095666719573e-22
3792,r_2251No1,Fatty acid degradation,2.189095666719573e-22
3793,r_2260No1,Fatty acid degradation,2.189095666719573e-22
3794,r_2263No1,Fatty acid degradation,2.189095666719573e-22
3795,r_2270No1,Fatty acid degradation,2.189095666719573e-22
3796,r_2254No1,Fatty acid degradation,2.189095666719573e-22
3797,r_2259No1,Fatty acid degradation,2.189095666719573e-22
3798,r_2279No1,Fatty acid degradation,2.189095666719573e-22
3799,draw_prot_Q02207,Enzyme usage,2.189095666719573e-22
3800,r_2278No1,Fatty acid degradation,2.189095666719573e-22
3801,r_2252No1,Fatty acid degradation,2.189095666719573e-22
3802,draw_prot_Q02784,Enzyme usage,0.0
3803,r_0482No1,Glutathione metabolism,0.0
3804,r_4629_REVNo2,Fatty acid ester pathway,0.0
3805,r_4633No2,Fatty acid ester pathway,0.0
3806,r_4631_REVNo2,Fatty acid ester pathway,0.0
3807,draw_prot_Q02891,Enzyme usage,0.0
3808,r_4633_REVNo2,Fatty acid ester pathway,0.0
3809,r_4630No2,Fatty acid ester pathway,0.0
3810,r_4680_REVNo2,Fatty acid ester pathway,0.0
3811,r_4629No2,Fatty acid ester pathway,0.0
3812,r_4680No2,Fatty acid ester pathway,0.0
3813,r_4630_REVNo2,Fatty acid ester pathway,0.0
3814,r_4631No2,Fatty acid ester pathway,0.0
3815,r_4175No6,Methylglyoxal metabolism,0.0
3816,r_4180_REVNo6,Methylglyoxal metabolism,0.0
3817,r_4175_REVNo6,Methylglyoxal metabolism,0.0
3818,r_4176No6,Methylglyoxal metabolism,0.0
3819,r_4178_REVNo6,Methylglyoxal metabolism,0.0
3820,r_4180No6,Methylglyoxal metabolism,0.0
3821,r_4178No6,Methylglyoxal metabolism,0.0
3822,r_4179No6,Methylglyoxal metabolism,0.0
3823,r_4176_REVNo6,Methylglyoxal metabolism,0.0
3824,r_4179_REVNo6,Methylglyoxal metabolism,0.0
3825,draw_prot_Q02895,Enzyme usage,0.0
3826,r_4177No6,Methylglyoxal metabolism,0.0
3827,r_4177_REVNo6,Methylglyoxal metabolism,0.0
3828,r_0341No1,Sphingolipid metabolism,0.0
3829,r_0340No1,Sphingolipid metabolism,0.0
3830,draw_prot_Q02896,Enzyme usage,0.0
3831,r_0343No1,Sphingolipid metabolism,0.0
3832,r_0342No1,Sphingolipid metabolism,0.0
3833,r_0340_REVNo1,Sphingolipid metabolism,0.0
3834,r_0341_REVNo1,Sphingolipid metabolism,0.0
3835,draw_prot_Q02979,Enzyme usage,0.0
3836,r_0497No1,Glycerophospholipid metabolism,0.0
3837,r_0044No1,Ubiquinone and other terpenoid-quinone biosynthesis,0.0
3838,draw_prot_Q03034,Enzyme usage,0.0
3839,r_4288No1,Glycolysis / gluconeogenesis,0.0
3840,draw_prot_Q03161,Enzyme usage,0.0
3841,r_4288_REVNo1,Glycolysis / gluconeogenesis,0.0
3842,r_0299No2,Terpenoid backbone biosynthesis,0.0
3843,r_0294_REVNo2,Terpenoid backbone biosynthesis,0.0
3844,r_0290No2,Terpenoid backbone biosynthesis,0.0
3845,r_0288No2,Terpenoid backbone biosynthesis,0.0
3846,r_0286No2,Terpenoid backbone biosynthesis,0.0
3847,r_0295_REVNo2,Terpenoid backbone biosynthesis,0.0
3848,r_0294No2,Terpenoid backbone biosynthesis,0.0
3849,r_0281No2,Terpenoid backbone biosynthesis,0.0
3850,r_0289No2,Terpenoid backbone biosynthesis,0.0
3851,draw_prot_Q03175,Enzyme usage,0.0
3852,r_0297No2,Terpenoid backbone biosynthesis,0.0
3853,r_0284No2,Terpenoid backbone biosynthesis,0.0
3854,r_0292No2,Terpenoid backbone biosynthesis,0.0
3855,r_0298No2,Terpenoid backbone biosynthesis,0.0
3856,r_0296No2,Terpenoid backbone biosynthesis,0.0
3857,r_0285No2,Terpenoid backbone biosynthesis,0.0
3858,r_0283No2,Terpenoid backbone biosynthesis,0.0
3859,r_0282No2,Terpenoid backbone biosynthesis,0.0
3860,r_0287No2,Terpenoid backbone biosynthesis,0.0
3861,r_0293No2,Terpenoid backbone biosynthesis,0.0
3862,r_0291No2,Terpenoid backbone biosynthesis,0.0
3863,r_0295No2,Terpenoid backbone biosynthesis,0.0
3864,r_0907No3,Pentose phosphate pathway,0.0
3865,r_0907_REVNo3,Pentose phosphate pathway,0.0
3866,draw_prot_Q03262,Enzyme usage,0.0
3867,r_0067No1,Folate biosynthesis,-2.4305123921516415e-07
3868,draw_prot_Q03266,Enzyme usage,-2.4305123921516415e-07
3869,r_0267No1,Sphingolipid metabolism,0.0
3870,r_0270No1,Sphingolipid metabolism,0.0
3871,r_0262No1,Sphingolipid metabolism,0.0
3872,r_0269No1,Sphingolipid metabolism,0.0
3873,draw_prot_Q03529,Enzyme usage,0.0
3874,r_0268No1,Sphingolipid metabolism,0.0
